CustID,newPremHealth,newPremLife,newPremMotor,newPremWork,newPremHousehold,_SEGMENT_,Distance,EM_SEGMENT
1850,158.92,6,54.79,208.93,667.35,4,3.9253079254,4
1860,104.02,78.57,30.34,91.35,1364.15,4,4.1636592217,4
1870,166.03,313.28,59.9,50.23,57.8,4,6.417244738,4
1878,121.58,224.93,48.9,40.12,667.35,4,3.9879522296,4
1895,181.7,242.6,98.13,1.89,278.4,4,4.8144643076,4
1930,164.92,183.59,26.34,61.79,711.8,4,2.8842804714,4
1947,57.79,227.82,52.01,182.7,373.4,4,4.7197519945,4
1962,143.36,235.6,28.34,1.89,919.05,4,4.967634582,4
2021,132.47,193.48,89.24,159.25,192.8,4,3.6750272308,4
2038,58.79,70.68,158.03,263.16,161.7,4,5.063843941,4
2044,65.9,112.02,67.9,27.56,1673.1,4,5.8955256709,4
2142,119.8,39.34,168.92,197.37,387.85,4,3.228125125,4
2144,128.47,69.68,20.56,195.37,864.6,4,3.3991389658,4
2161,91.35,212.15,90.13,0,931.85,4,4.5940144254,4
2219,52.01,124.58,17.56,272.94,490.1,4,5.1911349524,4
2292,143.25,183.59,45.12,132.58,352.85,4,2.9360882891,4
2324,47.23,15.78,39.12,82.35,1957.6,4,7.2735268935,4
2348,143.47,275.83,56.9,1.78,555.1,4,5.4950762074,4
2372,142.25,346.4,9.78,45.23,101.7,4,7.2432471118,4
2423,71.79,363.29,56.79,18.78,506.2,4,7.6150885512,4
2531,99.13,97.24,66.57,28.45,1513.05,4,5.0736019693,4
2546,141.36,8.89,105.02,94.24,1277.45,4,4.1847067567,4
2581,125.58,193.26,13.56,47.9,849.05,4,3.5235802328,4
2594,146.14,234.49,182.59,0,0,4,5.1415756745,4
2604,52.9,222.82,43.34,131.58,771.8,4,4.2318068106,4
2619,162.92,112.91,102.24,205.15,63.9,4,3.7473319992,4
2637,178.59,40.34,67.68,218.15,461.75,4,3.640260271,4
2692,83.46,190.48,18.56,117.69,834.05,4,3.4573933824,4
2768,97.24,0,46.01,255.38,1041.85,4,5.6304265479,4
2780,203.15,236.71,46.12,21.67,406.2,4,4.4058097107,4
2786,28.45,114.91,108.91,78.68,1300.25,4,4.1992676384,4
2811,87.24,37.23,66.9,352.51,285.6,4,7.1853082807,4
2822,182.59,27.56,61.68,263.27,284.5,4,4.9743538445,4
2850,188.59,83.35,93.35,217.82,79.45,4,3.9500871609,4
2883,49.23,82.46,53.01,212.26,985.2,4,4.2402798806,4
2887,111.91,193.48,91.35,10,1016.3,4,4.2644503694,4
2894,115.91,23.45,81.35,334.73,142.8,4,6.9085876582,4
2923,134.47,9.89,91.35,197.37,799.6,4,3.7875778048,4
2929,156.14,23.45,16.56,214.04,904.05,4,4.2071602509,4
2983,82.57,195.48,90.13,21.67,936.3,4,4.050959394,4
2999,101.02,71.57,95.35,199.37,633.45,4,3.0905242629,4
3011,110.91,183.48,154.14,102.13,77.25,4,3.3394847594,4
3050,119.91,76.68,25.34,352.62,181.7,4,7.132359346,4
3074,112.02,200.26,78.68,125.8,451.2,4,3.2086619352,4
3083,119.69,0,160.92,19.56,1439.15,4,5.316777344,4
3140,197.26,227.82,38.45,16.89,642.9,4,4.2646427249,4
3155,176.7,240.49,8.67,54.9,431.2,4,4.2391784494,4
3162,86.24,341.51,36.34,0,585.1,4,7.2055284971,4
3172,46.23,210.04,81.46,77.35,779.6,4,3.8257586573,4
3187,134.47,47.12,85.57,207.26,667.9,4,3.3855626902,4
3206,61.01,219.93,26.45,213.93,298.4,4,5.1166867801,4
3222,181.7,190.48,71.57,31.34,629.55,4,3.1792718053,4
3268,176.59,215.04,108.91,28.67,309.5,4,3.8305231168,4
3272,177.81,208.15,88.24,24.45,411.75,4,3.6407120064,4
3275,177.81,309.28,41.23,67.9,53.9,4,6.2824391584,4
3308,132.58,272.05,30.56,74.46,381.75,4,4.978480854,4
3314,98.13,18.56,47.12,293.72,752.35,4,5.8652367295,4
3331,83.46,64.9,62.79,240.49,721.8,4,4.2864120079,4
3333,103.13,193.48,38.34,234.71,181.7,4,5.0645841779,4
3414,286.72,187.59,78.68,26.34,23.35,3,4.022044698,3
3436,165.92,311.28,62.68,4.78,251.15,4,6.4301002933,4
3485,310.17,398.3,161.92,50.23,593.4,4,8.466417893,4
3493,188.37,75.68,47.01,21.78,1310.8,4,4.2255132099,4
3506,98.02,201.26,164.81,0,570.1,4,3.912669788,4
3517,229.82,5,73.57,197.37,536.2,4,3.7140813579,4
3521,184.48,57.9,26.67,254.38,347.85,4,4.5314370898,4
3538,129.69,153.14,30.56,11.89,1478.6,4,5.3317577722,4
3562,72.57,278.83,21.78,4.78,1025.75,4,6.1824782523,4
3584,162.81,228.71,92.35,67.9,205.6,4,4.0240023032,4
3631,161.14,208.15,43.34,155.14,191.15,4,3.9509230881,4
3663,137.36,22.45,62.01,90.24,1404.7,4,4.5884283119,4
3681,95.13,117.91,102.13,260.94,0,4,5.2381892651,4
3693,119.69,34.45,147.36,0,1498.05,4,5.4228177146,4
3694,258.05,183.59,66.57,65.01,0,4,3.7916167802,4
3717,156.14,222.71,162.03,15.78,221.7,4,4.2695120373,4
3763,131.69,238.6,125.47,37.45,383.4,4,4.2562178533,4
3795,130.58,210.93,20.45,104.13,574.55,4,3.4001771422,4
3799,220.93,184.59,91.24,93.24,0,4,3.5951299657,4
3802,110.02,11.78,78.68,197.26,1006.3,4,4.2569574622,4
3815,51.12,86.35,63.9,229.82,899.05,4,4.3928827333,4
3836,143.47,197.26,97.02,18.78,717.35,4,3.5680453585,4
3845,71.68,1.89,52.9,339.84,603.45,4,7.0874728916,4
3852,100.02,270.94,169.81,15.67,157.25,4,5.532361816,4
3900,97.13,65.68,56.9,92.13,1280.8,4,3.815405184,4
3943,127.69,26.56,149.14,250.49,235.6,4,4.7299197733,4
4001,83.35,233.6,61.01,77.57,622.35,4,4.0621489126,4
4021,214.04,213.04,58.01,104.24,73.35,4,3.9946725831,4
4035,145.36,184.48,185.7,23.67,393.95,4,3.1491746313,4
4146,59.01,65.9,66.57,274.72,539,4,5.1077582125,4
4201,107.02,115.91,130.47,208.93,108.35,4,3.8049388348,4
4238,58.79,39.34,78.57,213.15,1110.2,4,4.70947768,4
4275,133.58,116.69,68.9,214.15,377.85,4,3.453187792,4
4326,77.57,189.37,84.57,57.9,977.95,4,3.7435546489,4
4330,178.7,36.34,78.46,234.82,392.85,4,4.1038437654,4
4351,121.58,282.72,86.24,29.56,244.5,4,5.5539052009,4
4363,94.35,120.8,94.13,240.71,290.05,4,4.2875917119,4
4374,68.68,3.89,53.01,88.13,1826.45,4,6.7240271291,4
4380,58.79,278.83,25.56,18.67,990.75,4,6.0349164564,4
4399,92.13,17.67,85.24,216.93,865.15,4,4.2923724016,4
4401,147.36,209.04,67.79,156.25,92.8,4,4.1622171203,4
4461,144.25,215.93,101.02,5.67,460.65,4,4.0448658968,4
4466,68.79,38.23,28.56,179.59,1359.15,4,5.0398300361,4
4488,107.13,204.26,51.01,169.03,397.85,4,3.8547463512,4
4499,115.69,245.38,16.56,152.03,206.7,4,4.8036443359,4
4534,162.81,187.59,83.35,13.56,653.45,4,3.372694043,4
4546,241.49,189.59,44.12,58.12,298.4,4,3.2114440503,4
4609,160.03,241.49,28.34,12,835.7,4,4.8299533923,4
4638,108.13,191.48,124.69,28.34,696.8,4,3.3574221108,4
4640,72.68,178.59,20.45,257.05,141.15,4,5.4896461317,4
4654,124.8,217.93,18.78,141.14,506.75,4,3.8018292993,4
4677,93.13,116.69,95.24,270.94,0,4,5.4664206061,4
4683,279.72,212.04,50.01,29.67,147.8,4,4.3388599273,4
4694,142.47,230.82,18.67,166.03,210.05,4,4.5739597082,4
4700,45.23,204.15,28.45,205.04,441.2,4,4.6599672669,4
4714,78.46,147.25,18.78,312.95,142.8,4,6.452140636,4
4739,103.13,264.16,79.46,109.91,172.25,4,5.0185975091,4
4742,246.27,187.37,72.79,64.01,132.8,4,3.4428183782,4
4749,106.13,55.9,99.02,3.89,1544.75,4,5.4804634944,4
4751,135.36,247.27,96.35,65.01,254.5,4,4.4360118553,4
4804,170.7,267.94,129.58,7.89,39.45,4,5.6585792749,4
4850,103.13,69.68,8.67,212.26,936.85,4,4.0054199789,4
4859,100.13,131.58,66.68,264.16,241.7,4,4.9720995923,4
4876,113.8,33.34,53.12,248.49,766.25,4,4.6504382906,4
4878,96.13,78.46,75.57,249.49,486.75,4,4.3111097238,4
4882,90.35,198.26,105.91,94.35,555.65,4,3.0736962977,4
4907,147.14,213.04,48.23,33.34,771.25,4,3.8575616255,4
4974,122.58,25.56,35.34,313.95,530.65,4,6.1704150978,4
4978,158.92,118.8,94.24,212.15,14.45,4,4.0605509834,4
4987,241.6,87.46,77.68,198.26,94.45,4,3.6277767621,4
5082,98.24,56.9,37.34,209.93,882.4,4,3.8625397198,4
5085,125.8,39.23,350.51,1988.7,201.7,4,49.768760544,4
5129,137.36,121.69,4003.44,31.34,612.9,1,26.969519269,1
5150,147.36,195.48,197.26,31.34,87.8,4,3.8220468798,4
5170,212.15,46.12,55.12,264.27,112.25,4,5.1416808645,4
5204,139.25,214.93,43.12,121.69,315.05,4,3.6403453765,4
5212,1767,155.14,8744.61,130.58,101.7,1,66.593538835,1
5216,267.16,46.12,49.01,199.37,192.25,4,3.7514975337,4
5294,1045.52,103.13,11604.42,296.47,48.9,1,85.375625419,1
5298,157.14,258.27,113.91,0,323.95,4,5.1401236122,4
5350,241.6,18.78,137.25,200.48,89.45,4,4.1063864977,4
5362,159.14,193.37,216.93,0,33.35,4,4.3251442327,4
5381,155.14,41.12,151.36,203.04,151.7,4,3.6501492902,4
5391,149.14,49.01,38.34,277.94,407.85,4,5.1133283141,4
5432,129.69,324.84,32.45,78.57,117.25,4,6.579655166,4
5480,157.14,31.34,169.92,212.82,0,4,4.3164797775,4
5536,60.9,115.91,151.25,212.93,310.05,4,3.7115449697,4
5585,94.35,216.82,62.68,78.46,633.45,4,3.6094062301,4
5610,189.59,224.93,110.8,12.56,170.6,4,4.4494867811,4
5617,139.36,97.24,112.91,229.71,48.9,4,4.2871112797,4
5647,129.69,198.37,50.9,142.47,342.85,4,3.3944862476,4
5672,103.02,193.26,39.34,236.71,163.35,4,5.1271715227,4
5674,213.15,207.15,27.56,141.36,28.9,4,4.2246481534,4
5696,63.68,143.25,45.23,222.93,569.55,4,4.0683607599,4
5754,94.35,63.79,24.56,247.27,829.6,4,4.6018969345,4
5794,78.46,236.6,18.67,74.46,919.05,4,4.5965641944,4
5800,180.59,217.04,76.57,44.34,367.3,4,3.6874408148,4
5813,134.47,42.12,32.56,322.95,290.05,4,6.3726139591,4
5816,79.57,191.48,39.23,208.93,348.95,4,4.4142831614,4
5914,136.36,190.37,115.02,100.24,170.6,4,3.1712301882,4
5930,101.24,158.14,33.34,16.56,1393.6,4,5.044229965,4
5942,114.8,83.35,71.79,293.72,201.7,4,5.5958359799,4
6019,127.69,234.71,60.9,150.14,92.8,4,4.6713331698,4
6025,231.82,16.78,65.9,289.72,0,4,6.1575931624,4
6032,223.93,17.78,64.79,260.94,107.25,4,5.3058284693,4
6056,57.79,58.79,196.15,211.82,167.25,4,3.9775933065,4
6082,124.8,196.26,253.38,0,57.8,4,4.3967530384,4
6087,156.03,329.73,20.56,10,398.4,4,6.7783363611,4
6088,126.58,267.94,27.56,43.23,673.45,4,5.0346056168,4
6121,156.92,250.38,74.57,8,436.2,4,4.8137125991,4
6130,75.57,194.37,35.23,36.12,1238,4,4.8305516067,4
6164,166.03,200.15,47.23,122.69,324.5,4,3.2539988797,4
6172,85.46,25.45,18.67,220.93,1221.9,4,5.2483429775,4
6173,204.15,184.48,153.14,0.89,246.7,4,3.7012412291,4
6177,80.57,222.93,51.9,86.35,750.7,4,3.9316816141,4
6228,113.91,38.34,36.45,212.82,932.95,4,4.1257124273,4
6271,103.13,83.46,61.79,267.83,303.95,4,4.866814988,4
6302,95.24,128.58,60.79,271.05,102.25,4,5.3416270161,4
6344,118.69,15.67,424.19,41.45,4130.7,4,17.304325397,4
6373,153.03,36.34,149.36,212.26,239.5,4,3.7281947999,4
6451,121.8,16.67,62.9,286.72,589.55,4,5.5613539165,4
6460,198.26,194.26,90.24,9,461.2,4,3.5513997849,4
6461,148.14,12.78,44.01,198.37,898.5,4,3.9857765533,4
6478,89.35,101.24,67.9,256.16,386.75,4,4.5478296085,4
6484,176.7,27.56,124.8,198.26,368.95,4,3.3416050861,4
6486,104.13,248.27,48.23,122.69,343.4,4,4.4954713297,4
6491,99.02,271.83,15.56,29.67,780.15,4,5.3872884514,4
6546,104.13,244.49,53.12,47.9,721.8,4,4.4842189087,4
6550,200.37,10.78,37.12,37.23,1491.95,4,5.2986829258,4
6555,111.91,241.6,51.9,35.45,720.7,4,4.4895257255,4
6562,87.24,212.15,168.92,53.12,347.85,4,3.6500937996,4
6590,56.79,259.27,24.45,221.71,0,4,6.392151418,4
6645,129.47,119.8,65.9,247.49,97.25,4,4.6929512579,4
6671,122.58,77.57,39.45,84.57,1409.7,4,4.3195112122,4
6684,210.04,52.9,40.23,236.6,156.15,4,4.4005900644,4
6694,129.47,9.78,212.93,233.82,75,4,4.840873546,4
6702,105.13,3,4273.49,3.89,83.9,1,28.706343856,1
6712,89.24,183.48,228.71,15.56,200.6,4,3.7153939769,4
6743,51.01,132.47,32.56,44.34,1748.1,4,6.2726246918,4
6756,154.14,318.06,98.24,0,107.8,4,6.7821196817,4
6770,88.46,191.48,44.12,65.68,946.3,4,3.6602408342,4
6781,178.59,16.78,6.78,263.94,534.55,4,5.0355893327,4
6790,54.01,211.15,190.26,0,588.45,4,4.3054130867,4
6809,115.69,69.68,56.12,205.93,707.35,4,3.3289040257,4
6812,100.02,199.37,24.56,24.45,1128,4,4.6085994184,4
6823,142.47,45.12,121.58,211.15,418.4,4,3.4215290228,4
6836,41.12,0,535.1,9.78,8762.8,4,39.071915543,4
6843,124.69,198.37,114.91,43.01,515.65,4,3.1929813367,4
6859,109.91,30.34,24.45,147.47,1294.7,4,4.4019508472,4
6957,64.79,38.34,39.45,353.18,541.2,4,7.1846046813,4
6979,131.69,199.15,135.47,51.12,327.85,4,3.2401463753,4
7048,90.24,255.16,37.12,108.8,323.4,4,4.6827627149,4
7086,49.01,1.89,5645.5,1.89,0,1,39.064496537,1
7120,94.24,76.68,30.45,213.82,779.05,4,3.700365864,4
7167,202.15,76.68,35.45,4.89,1409.15,4,4.8538123597,4
7238,118.91,242.38,37.12,151.03,88.35,4,4.8950736709,4
7248,73.57,224.82,17.67,136.25,598.45,4,4.1009927059,4
7288,163.81,275.83,45.01,56.79,62.8,4,5.4912761979,4
7308,70.79,365.18,49.01,21.78,476.2,4,7.6533510375,4
7383,131.69,281.83,109.02,60.68,63.9,4,5.5966242979,4
7385,160.92,206.26,74.57,80.57,293.4,4,3.311355825,4
7391,214.04,10.78,160.03,197.37,73.9,4,4.1173317849,4
7399,128.69,87.24,49.12,282.5,127.25,4,5.4212684556,4
7409,76.68,200.26,146.14,42.34,717.9,4,3.5410958971,4
7434,143.47,184.48,214.82,4.89,226.7,4,3.692182999,4
7472,158.14,235.6,19.56,167.92,43.35,4,4.9858985233,4
7505,153.14,217.04,153.03,28.67,180.6,4,4.0693442865,4
7523,84.46,88.46,15.56,261.16,731.8,4,4.8059904099,4
7578,189.59,128.69,42.34,224.6,93.9,4,4.2444614012,4
7597,88.35,183.59,111.8,184.37,0,4,4.397657271,4
7606,267.94,0,60.79,217.15,225.6,4,4.5484609244,4
7612,148.25,275.72,51.23,116.91,69.45,4,5.4490991412,4
7647,104.02,188.48,67.68,198.26,67.8,4,4.5071996355,4
7661,191.37,192.48,56.9,80.35,200.05,4,3.1967017506,4
7719,134.47,35.23,41.23,310.28,373.95,4,6.0315932351,4
7817,67.68,199.15,62.79,166.92,417.3,4,3.8426306159,4
7880,59.9,176.81,45.34,229.71,411.2,4,4.6326487179,4
7905,59.01,12.89,3106.62,9,30,1,19.902242585,1
7959,61.9,71.68,17.67,266.83,834.6,4,5.1587995041,4
7962,7322.48,12.89,431.86,930.44,107.8,3,97.844393686,3
7977,139.47,228.71,74.79,59.12,524.55,4,3.8218936336,4
7987,79.46,193.26,55.01,109.8,766.8,4,3.3100980396,4
7998,207.15,30.45,65.68,256.16,142.8,4,4.9971190692,4
8007,105.02,235.71,78.46,41.34,677.35,4,4.2521319881,4
8043,178.7,205.15,74.68,94.13,231.7,4,3.3824907677,4
8051,205.04,94.24,13.78,199.26,393.4,4,3.103673182,4
8139,163.81,0,33.34,273.94,524.55,4,5.4146751683,4
8150,255.38,191.48,57.12,42.01,250.05,4,3.5032419166,4
8167,60.9,23.56,14.78,313.28,912.4,4,6.5912909655,4
8176,87.46,237.6,65.79,25.67,922.4,4,4.827138895,4
8183,159.03,276.94,29.34,37.34,516.75,4,5.2164955043,4
8190,107.02,223.93,55.12,149.03,294.5,4,4.1417873839,4
8192,96.24,219.82,80.35,122.8,283.95,4,3.8620086372,4
8230,97.13,38.34,84.57,255.38,682.9,4,4.7046133195,4
8348,84.46,100.02,59.01,242.27,426.75,4,4.2026928058,4
8354,74.68,264.05,36.34,85.35,657.9,4,4.8903686099,4
8362,120.8,275.94,108.02,65.68,172.8,4,5.2738738448,4
8367,51.9,15.78,13.67,99.02,1918.15,4,7.1103905823,4
8401,160.03,12.78,79.68,205.37,730.15,4,3.7914420965,4
8426,37.45,36.34,16.67,67.79,2223.75,4,8.4052203422,4
8431,197.26,201.37,109.13,61.79,122.25,4,3.6055653721,4
8444,120.69,102.13,120.69,227.71,64.45,4,4.2406481774,4
8447,213.93,61.9,57.9,235.71,157.8,4,4.31731882,4
8466,94.24,232.71,49.12,204.26,28.35,4,5.4727869303,4
8544,80.46,160.92,29.45,46.34,1394.7,4,4.8961030291,4
8576,95.24,183.48,38.45,110.02,889.05,4,3.3177226919,4
8633,125.58,20.67,26.56,252.16,740.15,4,4.8336949931,4
8655,104.02,41.34,162.14,254.38,205.6,4,4.7902156342,4
8660,57.9,255.16,149.25,102.24,202.25,4,4.8642651132,4
8668,37.23,33.34,30.34,98.35,1924.25,4,7.0543221843,4
8689,151.25,148.25,39.34,213.15,285.05,4,3.8142197591,4
8716,171.81,284.61,109.13,7.67,103.9,4,5.9308771735,4
8795,43.12,195.26,38.23,12,1432.5,4,5.8250930968,4
8797,72.68,273.94,47.23,169.03,295.6,4,5.5872905498,4
8812,237.6,196.37,98.24,57.12,128.9,4,3.6193592551,4
8856,112.91,183.59,115.69,14.78,815.15,4,3.5553808405,4
8860,151.03,206.26,24.56,58.01,835.7,4,3.6460787173,4
8867,36.23,9.89,508.43,11.89,25048.8,4,115.49791408,4
8873,74.46,201.26,67.68,219.04,72.8,4,5.1284115856,4
8876,113.02,69.57,47.12,323.73,87.8,4,6.5332980416,4
8907,87.35,235.6,33.23,31.45,966.3,4,4.8543174091,4
8935,97.24,211.93,78.68,69.79,652.35,4,3.5032448028,4
8948,100.02,31.34,52.9,197.26,1002.4,4,4.0768068048,4
8952,94.13,220.93,0,204.15,369.5,4,4.8477718981,4
8963,55.9,230.82,19.56,53.9,1109.1,4,5.067856638,4
8982,168.81,227.82,44.12,155.25,0,4,4.7658801515,4
9008,149.14,14.67,180.81,210.93,92.8,4,4.2444788984,4
9052,118.91,128.69,78.57,235.38,142.25,4,4.3844933255,4
9055,149.14,129.69,44.23,242.6,186.7,4,4.4718689878,4
9074,247.49,237.49,96.35,25.67,0,4,5.0410687155,4
9103,225.82,195.26,78.35,0,283.4,4,3.9356906769,4
9104,142.47,201.37,103.13,105.02,285.05,4,3.2069154901,4
9119,106.91,206.15,91.46,124.8,403.4,4,3.3769513514,4
9123,152.25,183.48,101.91,91.46,328.95,4,2.662573517,4
9150,28272,65.68,26.34,138.25,829.05,3,377.11848402,3
9152,143.47,223.82,58.9,133.36,142.25,4,4.1802091934,4
9180,186.59,190.37,74.68,15.78,722.9,4,3.4901549948,4
9184,101.24,330.84,3.78,52.23,529.55,4,6.6012891485,4
9193,60.79,163.92,107.13,225.71,147.25,4,4.6432036158,4
9198,123.8,18.67,217.82,205.15,217.25,4,3.9002326941,4
9213,98.02,295.5,45.01,9.89,722.35,4,6.0357501608,4
9214,111.8,79.46,92.46,205.04,546.2,4,3.1250199058,4
9236,49.23,46.01,14.56,121.69,1777.55,4,6.3655751268,4
9252,247.38,207.26,69.68,66.79,44.45,4,4.0610747921,4
9281,128.69,263.05,95.13,11.67,471.75,4,5.0744259499,4
9308,144.36,207.15,121.69,75.68,185.6,4,3.5195145004,4
9351,179.59,188.59,167.03,47.01,23.9,4,3.6926577757,4
9352,198.15,217.93,46.01,58.79,270.6,4,3.7750536821,4
9391,47.12,299.5,20.78,186.48,290.6,4,6.4589091241,4
9429,150.14,103.02,83.57,248.49,9.45,4,4.8162409192,4
9493,309.28,190.48,36.34,1.89,245.05,3,4.2320940414,3
9515,64.9,187.48,9.78,258.16,403.4,4,5.3974103032,4
9556,207.26,234.6,72.79,10.89,437.3,4,4.4450288107,4
9558,81.46,224.93,22.56,32.45,1132.45,4,5.0601514359,4
9563,88.46,11.67,32.45,235.6,1159.1,4,5.4357698368,4
9596,125.8,235.71,78.35,32.45,603.45,4,4.2360602495,4
9602,76.57,8.89,198.26,260.27,160.6,4,5.3677785551,4
9650,76.46,191.48,16.67,19.56,1434.15,4,5.6261777187,4
9651,220.82,239.6,31.45,56.79,136.7,4,4.5760602551,4
9671,157.92,39.34,93.13,205.37,446.2,4,3.3255567334,4
9677,46.12,141.36,117.91,255.16,202.25,4,5.0356406572,4
9679,72.68,228.82,40.23,212.04,221.15,4,5.2756569318,4
9693,66.79,190.37,160.92,75.68,485.65,4,3.0231758663,4
9718,151.25,136.36,14.67,0,1374.15,4,4.9305279577,4
9733,89.24,201.26,8.67,150.36,647.35,4,3.6931236742,4
9769,56.79,89.35,86.46,219.04,726.8,4,3.8291715429,4
9782,52.01,218.04,79.35,159.81,293.95,4,4.3090541985,4
9803,121.69,146.25,117.69,205.37,0,4,4.1999316038,4
9813,90.35,261.05,190.37,39.45,0,4,5.4331401837,4
9818,96.35,38.34,67.79,260.16,661.8,4,4.8193285124,4
9907,201.26,191.48,69.68,82.35,231.15,4,3.1030720468,4
9937,117.69,275.94,29.45,78.35,457.85,4,5.0620325602,4
9948,66.68,14.78,36.23,171.59,1409.15,4,5.3321294786,4
9955,27.45,177.81,21.67,350.62,136.7,4,7.7064185811,4
9982,133.47,187.59,104.02,60.01,624.55,4,2.8098728509,4
9987,192.26,191.48,56.01,145.47,89.45,4,3.7313560552,4
10113,116.69,230.6,77.57,19.56,592.9,4,4.2632470868,4
10122,100.02,276.83,57.12,96.24,293.95,4,5.1844546992,4
10132,79.46,33.34,67.79,233.6,958.5,4,4.7148672855,4
10135,196.37,8.89,129.58,209.04,265.6,4,3.9685812618,4
10153,105.13,270.83,130.47,47.34,271.15,4,5.1303829403,4
10189,83.35,65.79,19.45,196.48,1085.2,4,4.1607661693,4
10245,165.81,193.48,41.12,98.35,476.2,4,2.8627528801,4
10291,103.13,113.02,6.89,201.26,878.5,4,3.6637131131,4
