CustID,newPremHealth,newPremLife,newPremMotor,newPremWork,newPremHousehold,_SEGMENT_,Distance,EM_SEGMENT
93,159.92,32.45,324.84,41.12,83.35,1,1.0394890046,1
94,136.47,11.67,393.63,20.56,192.8,1,0.5328777073,1
95,263.05,31.45,230.82,25.34,126.7,2,1.725712854,2
96,200.15,60.79,296.5,8.67,70,1,1.7113314565,1
97,45.01,0,520.1,0,0,1,1.6373531503,1
98,224.82,26.56,169.81,118.91,244.5,2,1.8144286651,2
100,104.13,1.89,427.08,37.34,142.8,1,0.817757218,1
101,133.47,23.67,424.97,6.89,69.45,1,0.3620111985,1
102,210.15,31.45,62.68,156.03,648.45,2,3.1417185546,2
103,188.37,6.89,190.59,118.58,317.85,2,2.1075966543,2
104,219.82,67.68,234.49,28.45,48.35,2,1.6309450783,2
105,170.92,37.23,349.4,2.78,73.9,1,0.9453461629,1
106,408.41,19.56,89.24,40.34,82.25,2,3.1957485464,2
107,218.82,13.78,297.61,14.67,240.6,1,1.6040488929,1
108,117.91,12.67,292.61,146.14,108.35,2,3.160684927,2
110,189.37,22.67,368.29,0,158.35,1,1.0084100337,1
111,99.13,1,482.09,0,0,1,1.0368263118,1
112,108.91,35.23,330.95,99.35,72.8,1,2.298257455,1
113,55.9,3.89,518.32,10.89,4.45,1,1.4359317171,1
114,231.82,29.34,285.83,29.56,182.25,2,1.590481978,2
115,136.58,9.78,405.3,0,187.25,1,0.6795026467,1
116,187.59,2.89,359.29,0.89,127.25,1,1.0232372679,1
117,71.68,7.89,506.54,14.89,10,1,1.193415479,1
118,178.7,29.34,279.61,60.9,251.7,2,1.2632843026,2
119,246.49,43.12,142.47,70.46,437.3,2,0.917252052,2
120,159.14,31.34,324.95,26.56,330.05,1,1.4183497426,1
121,109.02,8.89,311.17,64.57,511.75,2,2.3696177528,2
122,199.15,29.45,273.94,41.23,181.7,2,1.404488813,2
123,78.57,87.24,286.5,68.68,294.5,2,2.112846555,2
124,152.03,93.35,230.71,36.23,343.95,2,1.4089756376,2
125,130.69,11.89,442.64,0,0,1,0.6842588568,1
126,227.82,66.68,240.38,35.34,3.9,2,1.7397484019,2
127,94.35,9.89,478.09,13.89,108.9,1,0.7746820738,1
128,168.7,71.79,132.58,65.9,750.15,2,2.1370242368,2
129,173.81,98.24,202.04,106.02,0,2,2.2356223891,2
130,83.46,37.34,437.75,6.89,87.8,1,0.9168049251,1
131,311.06,10.78,219.04,20.45,113.35,2,2.3948986259,2
132,74.57,5,489.87,3.78,44.45,1,1.121817392,1
133,347.51,21.56,167.92,20.67,171.7,2,2.454751381,2
134,237.71,35.34,243.27,47.9,138.35,2,1.301941994,2
135,86.35,0,490.98,3.89,79.45,1,1.053046718,1
136,143.36,136.47,297.61,0,162.8,2,2.9625717506,2
137,256.27,41.12,232.49,5.89,225.6,2,1.7594120834,2
138,105.13,104.02,354.51,9.89,127.25,1,2.3751277133,1
139,162.81,37.34,194.26,17.67,305.6,2,1.4979639916,2
140,193.48,30.45,320.17,5,349.5,1,1.6889458323,1
141,149.36,73.57,285.83,40.34,364.5,2,1.3374088779,2
142,131.47,18.67,391.63,5.78,152.25,1,0.4414854343,1
143,287.5,19.56,213.04,42.23,138.35,2,1.8148470823,2
144,220.04,121.8,146.36,42.01,353.95,2,1.7057132832,2
145,180.48,35.34,345.73,19.78,18.9,1,0.9914580247,1
146,381.85,47.23,144.36,12.78,0,2,3.0538872301,2
147,177.7,48.12,272.72,57.79,97.8,2,1.4127662953,2
148,173.81,131.47,116.69,151.25,123.9,2,3.2282409859,2
149,44.12,9.89,522.1,7.89,15,1,1.5396573881,1
151,167.81,30.45,264.94,31.34,426.75,2,1.5097275844,2
152,241.38,6.89,165.03,106.91,358.95,2,1.9148772316,2
153,79.57,136.47,125.8,101.13,785.7,2,3.6246861444,2
154,129.47,8.78,423.08,11.78,0,1,0.5067381191,1
155,58.9,3.89,512.32,4,0,1,1.4197314763,1
156,321.84,0,100.13,48.23,614.55,2,2.6606908909,2
157,189.59,20.56,321.95,3.78,175.6,1,1.1458029616,1
158,135.36,12.78,395.52,14.67,93.35,1,0.1641627834,1
159,71.79,26.56,484.98,11.67,0,1,1.1228503538,1
160,91.35,7.89,497.76,0,0,1,1.0979903799,1
161,28.45,7,551.66,0,0,1,1.893256475,1
162,142.47,9.78,349.4,68.79,87.8,1,1.4378398773,1
163,124.69,18.67,429.97,1.89,63.35,1,0.4656742187,1
164,127.47,7.89,416.08,0,128.35,1,0.5535112292,1
165,249.38,18.56,282.72,6.67,38.35,1,1.8732368146,1
166,117.8,12.67,429.97,10.67,64.45,1,0.3498652556,1
167,160.14,128.69,120.8,80.57,599,2,2.4077350757,2
168,284.61,14.67,228.6,25.67,97.25,2,2.1442903736,2
169,245.38,93.13,158.03,9.89,313.4,2,1.6590573659,2
170,311.17,4.78,249.38,3.78,0,1,2.76335846,1
171,212.93,23.67,182.7,106.8,274.5,2,1.5705370985,2
172,166.81,6.89,378.07,18.45,78.9,1,0.5855978611,1
173,176.81,7.78,342.51,39.23,88.35,1,0.9962096206,1
174,132.47,40.34,256.05,70.68,342.85,2,1.3735033832,2
175,99.24,1.89,458.31,2.78,63.9,1,0.8139448829,1
176,151.03,24.45,389.85,5.78,0,1,0.6179563208,1
177,230.82,57.9,236.49,63.9,88.9,2,1.2152727716,2
178,104.13,3,455.42,19.78,78.35,1,0.6486784626,1
179,216.93,11.67,324.06,25.67,113.35,1,1.3352084522,1
181,242.38,76.68,162.81,38.45,397.85,2,0.8962087637,2
182,220.93,28.56,263.05,0,363.4,2,1.9346829319,2
183,207.26,73.57,158.92,23.45,634,2,1.7941109723,2
184,129.58,6.89,431.86,0,59.45,1,0.5754542594,1
185,230.6,5.89,298.61,43.12,253.95,2,1.8159402594,2
186,101.02,1.89,451.64,14.67,53.35,1,0.6933532113,1
188,92.13,3.89,461.2,7.89,0,1,0.8996354626,1
189,200.26,6.89,233.71,56.01,560.65,2,1.8641259598,2
190,129.58,9.89,314.95,120.69,24.45,1,2.8187211093,1
191,29.34,11.89,532.88,0,34.45,1,1.7608111982,1
193,150.14,0,421.3,17.67,34.45,1,0.5837458811,1
194,80.35,5.89,491.87,6,39.45,1,1.0592350601,1
195,115.8,25.56,469.31,11,0,1,0.7212452854,1
196,199.37,20.67,346.62,31.56,68.9,1,1.0904477094,1
197,60.9,22.56,499.76,2,0,1,1.3265021584,1
198,289.5,58.01,211.93,12.67,0,2,2.2569103653,2
199,64.68,5.78,488.87,7.89,8.9,1,1.2214994202,1
200,195.26,9.89,290.39,32.23,271.15,1,1.5585041785,1
201,167.81,0,390.52,0,0,1,0.9096215872,1
202,128.47,48.01,344.73,3.89,244.5,1,1.2456676769,1
203,159.92,45.23,163.03,34.34,927.4,2,3.0353336595,2
204,267.94,67.79,185.7,42.01,53.35,2,1.5746554205,2
205,134.36,34.23,314.28,63.01,200.05,1,1.5514492867,1
206,170.81,30.34,343.62,40.45,63.9,1,1.0034035258,1
207,240.49,89.46,178.59,17.67,258.95,2,1.4493116164,2
208,245.49,11.67,313.28,12.89,58.35,1,1.6995985269,1
209,213.04,24.56,263.27,43.01,215.6,2,1.3496978722,2
210,262.05,0,181.59,84.24,275.6,2,1.862139594,2
211,65.9,5.78,508.43,9,0,1,1.2990806991,1
212,39.23,0,543.77,0,50,1,1.7514375124,1
213,126.69,10.89,444.64,0,84.45,1,0.5635978337,1
214,215.93,48.12,263.16,68.79,0,2,1.7005509615,2
215,101.02,0,477.09,3,35,1,0.9277726598,1
216,139.47,34.45,368.96,14.89,281.15,1,1.063246692,1
217,178.81,14.67,382.85,2,33.35,1,0.8126761896,1
218,221.93,24.45,299.39,23.34,39.45,1,1.4968571205,1
219,84.46,3.89,485.87,0,94.45,1,1.0446839645,1
220,249.38,56.01,189.59,63.9,240.6,2,0.6430037475,2
221,154.25,11.78,320.17,57.9,264.5,1,1.5358425615,1
222,43.12,0.89,533.1,5.89,84.45,1,1.6160320737,1
223,87.24,8.89,425.86,16.67,216.7,1,0.891712246,1
224,114.91,5.78,436.97,18.78,187.8,1,0.6447837757,1
225,134.58,12.78,401.41,24.56,123.35,1,0.2832822803,1
226,47.01,4,532.99,8,0,1,1.6018239693,1
227,209.93,34.45,317.17,18.78,93.35,1,1.331584301,1
228,84.35,44.12,333.95,46.9,323.4,1,1.746537946,1
229,146.25,106.13,247.38,58.12,256.15,2,1.6068894853,2
230,241.49,63.9,250.49,48.23,54.45,2,1.4690050958,2
231,201.26,44.12,267.94,41.23,207.25,2,1.1149013537,2
232,219.82,18.67,183.59,99.24,303.4,2,1.5078050699,2
233,102.24,16.67,443.53,19.67,59.45,1,0.5095081185,1
234,163.92,63.68,139.36,34.34,808.5,2,2.4913336566,2
235,131.69,175.7,33.34,164.03,406.2,2,4.3590717797,2
236,107.91,8.89,447.53,17.78,0,1,0.6470976393,1
237,233.71,53.9,152.25,45.23,579.55,2,1.3227594244,2
238,105.02,87.24,205.04,113.02,403.4,2,2.1446850277,2
239,180.7,75.68,239.49,2.78,501.75,2,1.885804772,2
240,295.61,64.79,153.25,36.34,335.05,2,1.300461296,2
241,25.45,6.89,541.77,3.89,0,1,1.8603000306,1
242,271.83,26.45,188.48,29.45,273.95,2,1.4931705809,2
243,253.38,70.79,210.15,63.01,23.9,2,1.555045435,2
244,195.37,50.12,301.39,2.78,216.7,1,1.6226763489,1
245,207.26,37.34,293.5,28.34,177.25,1,1.5186262153,1
246,302.5,101.24,32.23,73.46,422.3,2,2.0313498352,2
247,225.93,20.67,311.28,1.78,111.7,1,1.5183085236,1
248,49.01,17.78,506.54,4.89,3.9,1,1.4407097026,1
249,112.91,12.89,466.42,16.89,0,1,0.673635234,1
250,73.68,12.89,510.54,2,39.45,1,1.2055223001,1
251,248.49,0,92.46,139.36,639,2,3.1021780011,2
252,154.25,17.67,389.63,23.67,68.9,1,0.379749136,1
253,40.12,0,537.99,6,55,1,1.6806457134,1
254,188.59,22.67,316.17,64.68,99.45,1,1.6180454341,1
255,246.27,110.8,174.7,22.67,142.8,2,1.920213352,2
256,207.26,14.67,181.48,8.67,725.15,2,2.6376373444,2
257,197.26,17.78,310.17,17.45,187.25,1,1.2336523238,1
258,221.93,10.78,50.9,128.8,1012.4,2,4.0361223222,2
259,234.71,19.56,316.28,0.89,43.35,1,1.6163534387,1
260,230.71,26.56,291.61,29.67,162.8,1,1.6781948582,1
261,37.45,0,537.77,17.89,69.45,1,1.6760306862,1
262,301.28,44.23,222.04,0.78,98.35,2,2.3139727998,2
263,180.7,101.24,175.7,82.46,288.95,2,1.2839215041,2
264,156.03,24.45,345.4,36.12,0,1,0.8796287469,1
265,108.02,12.89,472.2,0,0,1,0.8578484019,1
266,151.25,66.68,163.92,76.68,727.35,2,2.1103081279,2
267,63.9,2,511.32,0,99.45,1,1.3518942054,1
268,106.02,22.56,428.08,5.78,157.8,1,0.6046372508,1
269,181.7,44.12,331.84,17.67,177.8,1,1.207387949,1
270,188.48,46.12,328.95,7.67,8.9,1,1.309654081,1
271,285.72,43.12,241.49,5.78,103.9,2,2.1410804341,2
272,94.35,1.89,450.53,0.89,176.7,1,0.9395378527,1
273,145.25,92.35,313.17,14.78,177.25,2,2.1162699767,2
274,55.01,18.78,484.76,35.45,0,1,1.3496493721,1
275,215.82,20.67,248.38,40.12,185.6,2,1.471028711,2
276,240.6,33.45,204.04,76.57,226.7,2,1.0364337174,2
277,46.23,0,540.77,0,50,1,1.6718053305,1
278,195.37,63.79,156.92,92.24,298.4,2,0.8832902976,2
279,147.36,65.9,281.61,65.01,235.6,2,1.249201901,2
280,189.59,127.69,96.02,90.35,541.2,2,2.2795815692,2
281,266.16,0,269.05,58.12,98.35,2,2.1691884783,2
282,55.9,5.89,506.43,1.78,0,1,1.4272658791,1
283,59.79,0,499.54,4.89,33.9,1,1.3443878597,1
284,161.03,120.8,71.57,119.69,549.55,2,2.6663976585,2
285,233.6,36.45,209.93,35.34,298.4,2,1.0167341228,2
286,123.58,18.78,426.08,4.78,13.9,1,0.5138620263,1
287,129.58,23.56,333.73,18.45,413.4,1,1.6355714275,1
288,246.49,72.57,139.58,102.91,82.25,2,1.7018555478,2
289,182.59,145.25,48.01,149.25,334.5,2,3.3800820212,2
290,249.49,140.47,48.12,98.02,215.05,2,2.6155501258,2
291,162.92,0,325.73,39.34,210.6,1,1.190855474,1
292,128.58,81.35,247.38,74.68,265.05,2,1.4295930555,2
293,216.82,94.35,168.03,13.89,609.55,2,2.0206368535,2
294,151.14,44.23,348.62,23.78,241.7,1,1.1514635121,1
295,107.91,9.78,445.53,22.78,0,1,0.6488985933,1
296,181.48,43.23,172.59,5.67,725.15,2,2.4654227478,2
297,130.58,0.89,447.64,12.89,0,1,0.6814851955,1
298,151.03,25.45,386.74,16.78,0,1,0.5567699388,1
299,138.47,18.78,430.08,13.89,58.9,1,0.2609951791,1
300,259.27,30.56,285.83,22.45,54.45,1,1.9858734168,1
301,246.27,80.46,187.59,26.45,141.15,2,1.4340223237,2
302,69.68,101.24,41.23,150.14,1089.1,2,4.9274212226,2
303,41.12,34.34,460.42,49.23,19.45,1,1.6352927862,1
304,200.15,14.78,233.6,109.8,48.35,2,2.2419144558,2
305,137.47,15.78,434.08,20.78,40,1,0.3320534582,1
306,292.5,0,252.16,13.67,0,1,2.5336391385,1
307,352.51,54.01,102.91,35.12,87.25,2,2.3747066274,2
308,314.28,13.67,174.59,37.12,246.7,2,1.9914967005,2
309,123.58,12.89,443.75,14.78,0,1,0.5287688839,1
310,230.82,38.23,287.72,24.67,187.8,2,1.5480056588,2
311,280.83,34.45,245.38,2.89,142.8,2,2.1537296698,2
312,103.91,6,456.64,0,182.8,1,0.8785480989,1
313,129.69,25.56,388.74,32.56,132.25,1,0.5234206542,1
314,41.12,6,532.99,0,0,1,1.6924492161,1
315,158.03,77.57,204.26,73.46,383.4,2,0.9722774792,2
316,165.92,11.67,323.06,37.34,225.05,1,1.1489984446,1
317,195.26,54.12,92.35,53.12,1025.75,2,3.3786648141,2
318,284.72,63.9,211.04,16.56,128.9,2,1.7896371754,2
319,210.93,24.67,332.95,25.56,94.45,1,1.2372578936,1
320,209.04,82.57,210.15,52.9,171.7,2,0.9723787749,2
321,145.36,7.89,432.97,14.78,0,1,0.5548242395,1
322,140.25,0.89,366.29,42.12,206.7,1,1.0122661306,1
323,207.26,4.89,344.73,46.23,0,1,1.4495507016,1
324,171.92,17.67,242.38,81.35,307.85,2,1.4625869539,2
325,203.15,44.23,269.83,50.23,62.8,2,1.5133863979,2
326,107.91,8.78,371.96,52.79,92.8,1,1.0432759051,1
327,284.61,16.56,222.04,28.56,201.7,2,1.8660312932,2
328,124.8,69.57,261.94,64.57,295.05,2,1.3694150512,2
330,94.35,47.23,457.64,0,0,1,1.1895257339,1
331,248.27,7.78,104.02,58.79,695.7,2,2.3656731906,2
332,146.36,14.78,422.3,4.78,123.9,1,0.4361514474,1
333,208.26,11.89,364.18,0,9.45,1,1.2324597791,1
334,260.16,101.24,138.58,24.45,342.85,2,1.5981097968,2
335,119.8,0,430.08,31.34,113.9,1,0.6430166189,1
336,118.69,14.78,406.3,30.34,104.45,1,0.3990735915,1
337,89.35,12.89,452.42,1.89,212.25,1,0.9806850097,1
338,240.6,40.12,249.38,31.23,13.35,2,1.8726345767,2
339,23.45,11.89,539.88,11.78,60,1,1.7889288234,1
341,283.72,57.79,175.81,44.12,197.25,2,1.2118764688,2
343,81.57,12.89,492.76,2.89,0,1,1.0985604682,1
344,298.5,24.45,185.48,22.67,300.05,2,1.8147597153,2
345,139.25,4.78,388.63,23.45,0,1,0.5764371841,1
346,106.02,1.89,452.53,6.67,84.45,1,0.6922525552,1
347,85.46,17.78,479.98,0,98.9,1,0.9506122222,1
348,140.47,35.45,420.3,2,88.9,1,0.6473862153,1
349,216.93,119.8,124.69,7.78,539,2,2.3570368864,2
350,99.02,18.56,431.86,15.78,78.9,1,0.4867457256,1
351,210.04,38.23,136.58,59.01,695.7,2,1.8739718114,2
352,188.37,25.56,327.06,40.23,3.9,1,1.2285132569,1
353,177.59,148.25,46.12,181.7,212.25,2,4.0978017564,2
354,67.68,0,499.54,16.89,70,1,1.204505428,1
355,164.81,167.92,131.47,42.12,348.4,2,2.9667665827,2
356,127.69,13.78,343.62,75.46,156.7,1,1.6328934612,1
357,335.73,25.45,163.03,24.45,211.7,2,2.2007878919,2
358,46.01,7.89,523.21,14.89,75,1,1.4759127479,1
359,216.82,5,322.06,13.89,271.15,1,1.6017949215,1
360,75.68,18.67,503.76,8,49.45,1,1.0972412781,1
361,109.02,0,420.19,25.67,151.15,1,0.6678495479,1
362,278.72,71.57,129.58,89.35,18.9,2,1.9071182482,2
363,239.49,2,275.72,33.56,166.15,1,1.8844898222,1
364,101.24,4.78,440.75,0,106.7,1,0.7435785986,1
365,253.16,65.79,190.37,57.79,0,2,1.6369011714,2
366,124.58,81.57,206.15,76.68,465.1,2,1.5320831436,2
367,198.26,130.69,86.35,67.9,564,2,2.2820068084,2
368,5.78,0,585.22,0,0,1,2.29771923,1
369,104.02,15.78,456.53,13.89,93.9,1,0.5408449681,1
370,202.37,22.45,333.84,0,222.25,1,1.3503737323,1
372,98.13,0,462.53,29.56,13.9,1,0.9029747489,1
373,130.69,19.56,414.08,12.78,9.45,1,0.3978221747,1
374,49.01,5.89,514.21,4.89,40,1,1.4655056175,1
375,66.79,6.78,515.54,3,30,1,1.3160149363,1
376,273.05,31.45,161.81,64.68,235.05,2,1.2170761472,2
377,119.8,0,395.52,25.34,127.25,1,0.5623094711,1
378,220.04,88.46,143.47,110.13,338.95,2,1.4915578597,2
379,164.81,2.89,384.63,3.78,53.9,1,0.7170461276,1
380,195.26,69.57,251.27,1.89,160.6,2,1.8527069501,2
381,137.58,65.9,350.62,15.89,230.05,1,1.5160440874,1
382,135.58,121.8,183.59,48.9,595.1,2,2.315249662,2
383,35.34,0,550.77,8,35,1,1.788474289,1
384,155.14,80.46,183.7,105.8,369.5,2,1.5059474859,2
385,120.8,0,421.08,11.67,63.35,1,0.5220939296,1
386,223.82,14.78,304.17,5.78,182.8,1,1.5560178686,1
387,162.81,28.56,139.58,25.67,270.05,2,1.5290514798,2
388,35.23,0,545.88,9,0,1,1.7947032958,1
389,230.71,19.56,292.72,30.45,52.8,1,1.6312889797,1
390,271.05,24.67,297.5,14.89,104.45,1,2.0589265715,1
391,55.01,4.89,530.1,0,35,1,1.5198272591,1
392,380.74,9.78,62.68,34.23,427.85,2,2.9091633352,2
393,221.71,181.59,7.67,1.78,791.25,2,4.3688159211,2
394,163.92,29.56,348.51,41.45,138.35,1,0.9725381126,1
395,182.7,72.68,74.68,78.46,942.4,2,3.0839370849,2
396,186.48,16.56,333.84,42.23,9.45,1,1.1866169455,1
397,164.92,25.45,363.18,24.67,53.9,1,0.6467600597,1
399,189.37,0,332.84,26.67,165.6,1,1.1431225038,1
400,314.28,29.56,50.9,140.25,220.05,2,2.8353004677,2
401,214.93,0,331.73,23.67,68.35,1,1.3455773046,1
403,39.12,2,532.99,8,50,1,1.6490870135,1
404,180.7,54.12,211.93,93.46,373.95,2,1.0136546722,2
405,199.15,158.92,19.45,137.58,364.5,2,3.4966044692,2
406,60.01,9.89,534.21,3,0,1,1.4869684497,1
407,110.02,26.45,393.63,22.45,92.25,1,0.4202585509,1
408,217.93,35.34,297.61,29.23,0,1,1.5883549588,1
409,199.37,57.9,265.94,28.56,206.15,2,1.2255342826,2
410,88.35,21.67,444.53,12.89,167.8,1,0.7704818739,1
411,157.03,65.79,339.84,41.34,0,1,1.6121897822,1
412,154.03,30.45,375.96,12.89,143.35,1,0.5897131658,1
413,49.23,2.89,531.99,25.67,34.45,1,1.5453731942,1
414,202.37,87.24,276.94,38.45,55,2,1.7286586688,2
415,70.68,0,492.76,16.78,113.9,1,1.1493133669,1
416,230.82,13.78,332.84,12.89,58.35,1,1.4575678446,1
417,109.8,9.78,449.53,7,0,1,0.6885359304,1
418,39.23,0,533.88,17.89,15,1,1.6739260616,1
419,92.13,10.67,473.31,4.89,25,1,0.8724381773,1
420,152.25,7.78,404.52,0,42.8,1,0.6199475002,1
421,73.68,18.56,427.86,37.23,163.35,1,1.0204233832,1
422,130.58,27.56,316.17,42.01,358.4,1,1.6064668706,1
423,75.57,27.56,455.53,4.89,212.25,1,1.1105393957,1
424,195.37,148.25,232.71,14.67,0,2,3.0580815879,2
425,95.24,130.69,316.06,25.56,82.25,2,3.0227903348,2
426,187.37,0.89,332.73,36.34,38.35,1,1.1651117509,1
427,139.47,15.67,408.41,20.78,128.35,1,0.238113896,1
428,45.23,9.89,522.1,3.78,24.45,1,1.5397769734,1
429,234.6,28.34,235.71,62.01,181.15,2,1.2108371915,2
430,114.91,70.68,240.49,55.9,450.65,2,1.546451378,2
431,354.51,41.34,152.14,6.78,196.15,2,2.5181109069,2
432,88.35,0,481.2,3.78,13.9,1,1.053668694,1
434,163.92,1.89,405.41,6,48.9,1,0.683885549,1
435,124.8,12.78,420.97,8.67,28.9,1,0.4017057984,1
436,207.15,10.67,198.48,54.79,619.55,2,1.9336066747,2
437,136.58,3.89,426.86,23.67,0,1,0.591323895,1
438,209.93,18.78,324.95,16.78,127.8,1,1.2332279064,1
439,268.83,7.89,146.36,94.13,248.95,2,1.8694204976,2
440,136.58,94.13,222.71,105.24,146.7,2,1.9905824083,2
441,227.71,1.89,336.73,13.78,0,1,1.5112793863,1
442,115.8,6.78,449.53,25.67,0,1,0.668773447,1
443,165.92,10.78,373.85,0.78,153.35,1,0.760160956,1
444,280.61,11.67,197.37,49.9,102.25,2,1.939543863,2
445,379.85,9.78,87.24,83.24,99.45,2,2.9742236047,2
446,246.38,34.34,231.6,47.9,98.9,2,1.4546062857,2
447,228.82,23.56,239.38,57.9,156.7,2,1.3685573737,2
448,134.58,86.35,108.91,140.58,677.9,2,2.983891477,2
449,116.8,1.89,450.64,7.78,43.9,1,0.6460577189,1
450,169.81,0,371.96,15.67,128.35,1,0.7551661344,1
